reached_destination_time,sim_corridor_travel_min,sim_corridor_travel_s,sim_trip_completed,departed_stop_time,arrived_at_stop_time,total_elapsed_min,obs_id,session,trip_direction,origin_terminal,destination_terminal,coordinates,origin_coordinates,destination_coordinates,scenario_id,scenario_group,policy,signal_pattern,encounter_pattern,encounter_1_green,encounter_2_green,bus_company,route,traffic_condition,crowding_level,relocate_mask,informal_mask,formal_mask,encounter_mask,service_mode,adhoc_informal_count,sim_minus_session_reference_min,session_onboard_reference_min_jan18,session_onboard_reference_note,corridor_length_m,sim_avg_speed_kmh,sim_implied_speed_kmh,sim_delay_s,field_speed_cap_kmh,traffic_mode,mixed_traffic,boarding,alighting,dwell_at_stop_s,calibration_profile,session_speed_band_kmh_jan18
06:53:06,11.7,702.0,True,06:41:24,06:41:00,12.1,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",A_transit,policy,transit_all_stops,R-R,R-R,False,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,111,111111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,16.69,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:14:03,11.53,691.9,True,06:02:32,06:02:00,12.05,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",A_transit,policy,transit_all_stops,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,111,111,111111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,16.94,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:21:42,9.43,565.6,True,06:12:17,06:12:00,9.7,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,20.72,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:50:56,9.54,572.6,True,06:41:24,06:41:00,9.93,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,20.46,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:12:19,9.79,587.7,True,06:02:32,06:02:00,10.32,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",B_informal_only,policy,informal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,19.94,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:20:41,8.4,504.2,True,06:12:17,06:12:00,8.68,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,G-R,G-R,True,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,23.24,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:49:52,8.47,508.0,True,06:41:24,06:41:00,8.87,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,G-R,G-R,True,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,23.07,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:13:56,11.41,684.5,True,06:02:32,06:02:00,11.93,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",B_informal_only,policy,informal_only,G-R,G-R,True,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,17.12,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:23:19,11.04,662.4,True,06:12:17,06:12:00,11.32,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,R-G,R-G,False,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,17.69,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:52:33,11.16,669.4,True,06:41:24,06:41:00,11.55,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,R-G,R-G,False,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,17.51,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:11:08,8.6,516.2,True,06:02:32,06:02:00,9.13,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",B_informal_only,policy,informal_only,R-G,R-G,False,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,22.7,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:22:56,10.65,639.2,True,06:12:17,06:12:00,10.93,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,R-R,R-R,False,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.33,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:52:10,10.77,646.2,True,06:41:24,06:41:00,11.17,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",B_informal_only,policy,informal_only,R-R,R-R,False,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.13,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:13:33,11.02,661.3,True,06:02:32,06:02:00,11.55,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",B_informal_only,policy,informal_only,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,111,000,000111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,17.72,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:20:23,8.1,486.2,True,06:12:17,06:12:00,8.38,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,24.1,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:49:37,8.22,493.2,True,06:41:24,06:41:00,8.62,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,23.76,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:12:33,10.03,601.5,True,06:02:32,06:02:00,10.55,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",C_formal_only,policy,formal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,19.48,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:20:00,7.72,463.0,True,06:12:17,06:12:00,8.0,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,G-R,G-R,True,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,25.31,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:49:14,7.83,470.0,True,06:41:24,06:41:00,8.23,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,G-R,G-R,True,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,24.93,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:14:10,11.64,698.3,True,06:02:32,06:02:00,12.17,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",C_formal_only,policy,formal_only,G-R,G-R,True,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,16.78,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:20:23,8.1,486.2,True,06:12:17,06:12:00,8.38,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,R-G,R-G,False,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,24.1,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:49:37,8.22,493.2,True,06:41:24,06:41:00,8.62,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,R-G,R-G,False,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,23.76,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:12:10,9.64,578.3,True,06:02:32,06:02:00,10.17,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",C_formal_only,policy,formal_only,R-G,R-G,False,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,20.26,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:20:00,7.72,463.0,True,06:12:17,06:12:00,8.0,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,R-R,R-R,False,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,25.31,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:49:14,7.83,470.0,True,06:41:24,06:41:00,8.23,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",C_formal_only,policy,formal_only,R-R,R-R,False,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,24.93,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:13:47,11.25,675.1,True,06:02:32,06:02:00,11.78,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",C_formal_only,policy,formal_only,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,17.36,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:19:46,7.49,449.2,True,06:12:17,06:12:00,7.77,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,26.09,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:49:00,7.6,456.2,True,06:41:24,06:41:00,8.0,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,25.69,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:11:49,9.3,557.8,True,06:02:32,06:02:00,9.82,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",D_optimized,policy,optimized_formal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.01,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:19:23,7.1,426.0,True,06:12:17,06:12:00,7.38,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,G-R,G-R,True,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,27.51,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:48:37,7.22,433.0,True,06:41:24,06:41:00,7.62,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,G-R,G-R,True,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,27.06,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:13:26,10.91,654.6,True,06:02:32,06:02:00,11.43,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",D_optimized,policy,optimized_formal_only,G-R,G-R,True,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,17.9,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:19:51,7.57,454.0,True,06:12:17,06:12:00,7.85,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,R-G,R-G,False,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,25.81,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:49:00,7.6,456.2,True,06:41:24,06:41:00,8.0,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,R-G,R-G,False,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,25.69,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:11:26,8.91,534.6,True,06:02:32,06:02:00,9.43,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",D_optimized,policy,optimized_formal_only,R-G,R-G,False,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.92,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:19:51,7.57,454.0,True,06:12:17,06:12:00,7.85,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,R-R,R-R,False,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,25.81,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:48:58,7.57,454.0,True,06:41:24,06:41:00,7.97,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",D_optimized,policy,optimized_formal_only,R-R,R-R,False,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,25.81,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:13:03,10.52,631.4,True,06:02:32,06:02:00,11.05,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",D_optimized,policy,optimized_formal_only,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,111,111000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.56,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:21:33,9.27,556.3,True,06:12:17,06:12:00,9.55,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",E_optimized_transit,policy,optimized_transit,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,111,111111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.06,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
06:50:47,9.39,563.3,True,06:41:24,06:41:00,9.78,5,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",E_optimized_transit,policy,optimized_transit,G-G,G-G,True,True,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,111,111111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,20.8,,45.44,mixed,True,3.0,5.0,24.0,june2026,29.18-45.44
06:11:57,9.43,565.9,True,06:02:32,06:02:00,9.95,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",E_optimized_transit,policy,optimized_transit,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,111,111,111111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,20.71,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:20:36,8.32,499.0,True,06:12:17,06:12:00,8.6,4,Morning Session,rb_to_wm,robinsons,waltermart,"14.300037, 120.954412","14.300037, 120.954412","14.324939, 120.940955",E_optimized_transit,policy,optimized_transit,G-R,G-R,True,False,San Agustin Transport Service Corp.,Pasay - Baclaran,Light,Low,00000,111,111,111111,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,23.48,,45.44,mixed,True,1.0,3.0,17.0,june2026,29.18-45.44
